age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,subscription
26,admin.,single,basic.9y,no,no,no,telephone,jun,fri,11,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
57,management,married,university.degree,no,no,yes,telephone,jun,fri,20,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,student,single,unknown,unknown,yes,no,telephone,jun,fri,16,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,26,11,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,admin.,single,university.degree,no,yes,no,telephone,jun,fri,10,27,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,blue-collar,married,high.school,no,no,no,telephone,jun,fri,285,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,technician,divorced,basic.9y,no,yes,no,telephone,jun,fri,39,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,single,high.school,unknown,yes,no,telephone,jun,fri,16,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,services,unknown,high.school,no,no,no,telephone,jun,fri,11,21,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,management,married,university.degree,no,yes,no,telephone,jun,fri,37,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,9,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,admin.,married,high.school,no,yes,no,telephone,jun,fri,7,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,fri,205,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,408,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,27,16,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,management,married,basic.9y,unknown,yes,no,telephone,jun,fri,376,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,admin.,divorced,high.school,no,yes,no,telephone,jun,fri,9,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,management,single,university.degree,unknown,yes,no,telephone,jun,fri,15,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,services,married,basic.6y,no,yes,no,telephone,jun,fri,46,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
43,admin.,married,university.degree,no,no,no,telephone,jun,fri,1023,3,0,nonexistent,1.4,94.465,4.959,5228.1,yes
40,housemaid,single,university.degree,no,yes,no,telephone,jun,fri,253,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
49,technician,married,professional.course,no,yes,no,telephone,jun,fri,10,14,0,nonexistent,1.4,94.465,4.959,5228.1,no
26,blue-collar,single,basic.9y,unknown,no,yes,telephone,jun,fri,175,14,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,fri,220,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,retired,married,basic.6y,no,yes,no,telephone,jun,fri,51,19,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,retired,married,basic.4y,no,no,no,telephone,jun,fri,407,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
52,technician,married,university.degree,unknown,no,no,telephone,jun,fri,10,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,services,single,high.school,no,yes,no,telephone,jun,fri,9,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,blue-collar,single,basic.4y,no,no,no,telephone,jun,fri,110,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,11,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,self-employed,married,professional.course,no,no,no,telephone,jun,fri,161,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,admin.,married,university.degree,no,no,no,telephone,jun,fri,44,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,13,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
43,management,married,university.degree,no,no,no,telephone,jun,fri,13,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,79,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,technician,divorced,professional.course,no,yes,no,telephone,jun,fri,212,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,admin.,married,high.school,no,no,yes,telephone,jun,fri,78,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,585,2,0,nonexistent,1.4,94.465,4.959,5228.1,yes
31,entrepreneur,single,basic.6y,unknown,yes,yes,telephone,jun,fri,8,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,self-employed,married,university.degree,no,no,no,telephone,jun,fri,129,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,admin.,married,university.degree,no,yes,no,telephone,jun,fri,65,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,services,married,high.school,no,no,no,telephone,jun,fri,9,14,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,admin.,divorced,high.school,no,yes,yes,telephone,jun,fri,100,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,self-employed,divorced,professional.course,unknown,no,no,telephone,jun,fri,12,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,blue-collar,single,professional.course,no,no,no,telephone,jun,fri,86,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,technician,married,professional.course,no,no,yes,telephone,jun,fri,809,6,0,nonexistent,1.4,94.465,4.959,5228.1,yes
38,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,693,3,0,nonexistent,1.4,94.465,4.959,5228.1,yes
44,admin.,married,university.degree,no,no,no,telephone,jun,fri,8,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,housemaid,married,university.degree,no,yes,no,telephone,jun,fri,258,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,16,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
57,admin.,married,university.degree,no,yes,no,telephone,jun,fri,27,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,12,14,0,nonexistent,1.4,94.465,4.959,5228.1,no
43,admin.,married,high.school,no,yes,no,telephone,jun,fri,11,15,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,services,divorced,high.school,no,no,no,telephone,jun,fri,155,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,admin.,married,professional.course,no,no,no,telephone,jun,fri,81,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,entrepreneur,single,university.degree,unknown,no,no,telephone,jun,fri,22,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
50,admin.,married,basic.9y,no,no,no,telephone,jun,fri,116,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
25,blue-collar,single,high.school,unknown,no,no,telephone,jun,fri,136,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,blue-collar,single,unknown,unknown,yes,no,telephone,jun,fri,8,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,self-employed,single,university.degree,no,no,no,telephone,jun,fri,10,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,unemployed,married,high.school,unknown,yes,no,telephone,jun,fri,157,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,fri,10,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
60,self-employed,single,basic.9y,unknown,yes,no,telephone,jun,fri,11,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
43,services,married,high.school,no,no,no,telephone,jun,fri,16,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
57,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,fri,84,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,10,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,556,4,0,nonexistent,1.4,94.465,4.959,5228.1,yes
51,technician,married,unknown,no,yes,no,telephone,jun,fri,17,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,entrepreneur,married,professional.course,no,no,no,telephone,jun,fri,804,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,71,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,38,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,technician,single,professional.course,no,no,yes,telephone,jun,fri,241,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
50,management,married,high.school,unknown,no,no,telephone,jun,fri,28,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,unknown,married,basic.4y,unknown,no,no,telephone,jun,fri,27,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,services,married,basic.6y,unknown,no,no,telephone,jun,fri,11,11,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,retired,divorced,basic.4y,no,yes,no,telephone,jun,fri,10,15,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,technician,married,university.degree,no,no,no,telephone,jun,fri,23,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,43,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,14,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,technician,married,high.school,no,no,no,telephone,jun,fri,8,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,372,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,291,5,0,nonexistent,1.4,94.465,4.959,5228.1,yes
49,management,married,high.school,no,no,no,telephone,jun,fri,9,13,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,29,27,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,technician,married,university.degree,no,yes,no,telephone,jun,fri,73,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,8,31,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,14,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,78,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,admin.,married,high.school,no,no,no,telephone,jun,fri,590,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,management,single,university.degree,unknown,no,no,telephone,jun,fri,100,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,admin.,divorced,high.school,no,no,no,telephone,jun,fri,13,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,40,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,admin.,single,university.degree,unknown,yes,no,telephone,jun,fri,18,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,management,married,university.degree,unknown,yes,no,telephone,jun,fri,16,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,technician,married,unknown,no,no,no,telephone,jun,fri,196,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
57,retired,single,high.school,no,no,no,telephone,jun,fri,74,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,services,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,34,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,27,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,self-employed,married,professional.course,no,no,yes,telephone,jun,fri,13,40,0,nonexistent,1.4,94.465,4.959,5228.1,no
27,management,single,high.school,no,yes,yes,telephone,jun,fri,23,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,retired,single,basic.4y,no,yes,yes,telephone,jun,fri,160,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
46,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,14,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
25,admin.,single,high.school,no,no,no,telephone,jun,fri,20,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
59,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,9,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
25,unemployed,single,high.school,unknown,no,no,telephone,jun,fri,287,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,technician,married,professional.course,no,no,no,telephone,jun,fri,26,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,entrepreneur,single,basic.6y,unknown,yes,no,telephone,jun,fri,12,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
59,retired,divorced,basic.4y,unknown,no,yes,telephone,jun,fri,13,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,services,single,high.school,no,no,no,telephone,jun,fri,48,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,services,single,high.school,no,no,no,telephone,jun,fri,13,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,unemployed,divorced,basic.9y,no,no,no,telephone,jun,fri,9,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
25,services,single,high.school,no,yes,no,telephone,jun,fri,13,14,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,services,married,high.school,no,no,no,telephone,jun,fri,55,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,admin.,single,high.school,no,yes,yes,telephone,jun,fri,10,13,0,nonexistent,1.4,94.465,4.959,5228.1,no
52,retired,married,professional.course,no,no,no,telephone,jun,fri,41,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
59,services,married,high.school,unknown,yes,no,telephone,jun,fri,13,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,7,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,92,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,blue-collar,unknown,basic.9y,unknown,no,no,telephone,jun,fri,180,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,retired,married,high.school,unknown,yes,no,telephone,jun,fri,1094,3,0,nonexistent,1.4,94.465,4.959,5228.1,yes
50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,160,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,management,married,university.degree,no,no,no,telephone,jun,fri,101,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,75,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,admin.,married,university.degree,no,no,no,telephone,jun,fri,17,21,0,nonexistent,1.4,94.465,4.959,5228.1,no
22,technician,single,professional.course,no,no,no,telephone,jun,fri,184,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
27,unemployed,married,high.school,no,yes,no,telephone,jun,fri,23,13,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,blue-collar,married,basic.9y,no,no,yes,telephone,jun,fri,78,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,management,married,university.degree,unknown,no,no,telephone,jun,fri,13,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,management,married,university.degree,no,no,no,telephone,jun,fri,601,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,83,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,retired,divorced,professional.course,unknown,yes,no,telephone,jun,fri,169,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,13,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
23,blue-collar,single,basic.4y,no,yes,no,telephone,jun,fri,31,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,management,single,basic.9y,no,yes,no,telephone,jun,fri,294,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,admin.,divorced,high.school,no,no,yes,telephone,jun,fri,36,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,blue-collar,married,unknown,unknown,no,yes,telephone,jun,fri,55,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,15,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,technician,single,professional.course,no,yes,no,telephone,jun,fri,87,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,management,married,unknown,no,no,yes,telephone,jun,fri,17,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,30,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,blue-collar,single,basic.9y,no,yes,no,telephone,jun,fri,38,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,self-employed,divorced,university.degree,unknown,yes,no,telephone,jun,fri,39,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,admin.,married,high.school,no,yes,no,telephone,jun,fri,61,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,63,15,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,technician,divorced,basic.9y,no,no,no,telephone,jun,fri,45,22,0,nonexistent,1.4,94.465,4.959,5228.1,no
59,retired,married,basic.9y,unknown,no,no,telephone,jun,fri,25,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,admin.,married,university.degree,no,yes,yes,telephone,jun,fri,42,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,services,single,high.school,no,yes,no,telephone,jun,fri,23,11,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,252,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
21,student,single,high.school,no,no,no,telephone,jun,fri,24,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,services,married,high.school,no,no,no,telephone,jun,fri,152,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,services,married,high.school,unknown,no,no,telephone,jun,fri,33,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,admin.,married,university.degree,no,yes,no,telephone,jun,fri,31,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,management,married,university.degree,no,yes,no,telephone,jun,fri,236,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
50,entrepreneur,married,basic.4y,no,no,no,telephone,jun,fri,20,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,blue-collar,single,high.school,no,yes,yes,telephone,jun,fri,14,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,21,18,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,admin.,single,basic.9y,unknown,yes,yes,telephone,jun,fri,13,15,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,entrepreneur,single,university.degree,unknown,yes,no,telephone,jun,fri,39,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,services,divorced,unknown,unknown,yes,no,telephone,jun,fri,16,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,retired,married,basic.6y,no,yes,yes,telephone,jun,fri,37,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,self-employed,married,professional.course,no,yes,yes,telephone,jun,fri,47,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,admin.,married,university.degree,no,no,no,telephone,jun,fri,34,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,services,married,basic.9y,no,yes,no,telephone,jun,fri,250,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,fri,221,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,fri,216,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,admin.,married,high.school,no,yes,no,telephone,jun,fri,21,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,admin.,single,university.degree,no,yes,no,telephone,jun,fri,14,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,94,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
30,services,single,high.school,no,unknown,unknown,telephone,jun,fri,709,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
46,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,8,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,technician,single,professional.course,unknown,no,no,telephone,jun,fri,43,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,admin.,divorced,high.school,no,no,no,telephone,jun,fri,111,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,self-employed,single,university.degree,no,unknown,unknown,telephone,jun,fri,38,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,self-employed,single,university.degree,no,yes,no,telephone,jun,fri,19,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,technician,single,high.school,no,yes,no,telephone,jun,fri,274,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
28,admin.,married,university.degree,no,no,no,telephone,jun,fri,819,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,technician,married,professional.course,unknown,yes,no,telephone,jun,fri,16,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,19,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,services,married,high.school,unknown,yes,no,telephone,jun,fri,247,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,fri,27,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,admin.,married,high.school,unknown,no,no,telephone,jun,fri,23,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,12,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,self-employed,single,basic.9y,unknown,yes,yes,telephone,jun,fri,375,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
60,self-employed,married,professional.course,unknown,yes,no,telephone,jun,fri,10,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,married,high.school,no,yes,no,telephone,jun,fri,21,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,admin.,married,high.school,no,yes,no,telephone,jun,fri,14,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
52,retired,married,university.degree,no,yes,no,telephone,jun,fri,11,12,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,admin.,married,basic.9y,no,yes,no,telephone,jun,fri,9,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
44,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,109,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,technician,married,professional.course,no,yes,no,telephone,jun,fri,21,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
46,admin.,married,high.school,no,yes,no,telephone,jun,fri,7,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,management,married,university.degree,no,yes,no,telephone,jun,fri,18,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,13,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,admin.,married,university.degree,no,no,no,telephone,jun,fri,24,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,technician,married,professional.course,no,yes,yes,telephone,jun,fri,61,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,unemployed,single,university.degree,no,no,no,telephone,jun,fri,6,17,0,nonexistent,1.4,94.465,4.959,5228.1,no
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,114,10,0,nonexistent,1.4,94.465,4.959,5228.1,no
25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,11,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,admin.,married,university.degree,no,no,no,telephone,jun,fri,44,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
46,admin.,married,basic.9y,unknown,no,yes,telephone,jun,fri,24,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
27,blue-collar,married,university.degree,no,no,no,telephone,jun,fri,10,19,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,fri,197,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,26,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
57,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,fri,185,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,admin.,single,university.degree,no,no,no,telephone,jun,fri,18,11,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,unknown,married,unknown,no,no,no,telephone,jun,fri,61,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
28,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,20,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,management,divorced,university.degree,no,no,no,telephone,jun,fri,8,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,admin.,single,high.school,no,yes,yes,telephone,jun,fri,15,26,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,technician,single,professional.course,no,yes,yes,telephone,jun,fri,39,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,admin.,divorced,high.school,unknown,no,yes,telephone,jun,fri,28,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
52,services,unknown,professional.course,no,yes,no,telephone,jun,fri,7,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
27,entrepreneur,single,university.degree,no,no,no,telephone,jun,fri,48,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,admin.,married,university.degree,no,no,no,telephone,jun,fri,18,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,admin.,single,university.degree,no,no,no,telephone,jun,fri,35,7,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,admin.,married,university.degree,no,no,no,telephone,jun,fri,13,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
28,admin.,single,high.school,no,no,no,telephone,jun,fri,22,16,0,nonexistent,1.4,94.465,4.959,5228.1,no
49,management,married,high.school,unknown,no,no,telephone,jun,fri,18,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,admin.,married,unknown,no,unknown,unknown,telephone,jun,fri,83,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,admin.,married,university.degree,no,yes,no,telephone,jun,fri,11,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,admin.,married,high.school,no,yes,no,telephone,jun,fri,447,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,technician,married,professional.course,unknown,no,no,telephone,jun,fri,18,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,services,married,basic.9y,no,unknown,unknown,telephone,jun,fri,17,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
